Error,GT,Prediction
3.6758956909179616,46.00000000000001,49.675896
5.2540740966796875,45.0,50.254074
3.3108673095703125,47.0,50.310867
7.15655517578125,44.0,51.156555
6.7751922607421875,44.0,50.775192
3.8730926513671875,46.0,49.873093
5.484474182128906,45.0,50.484474
4.866935729980469,45.0,49.866936
6.4456825256347585,44.00000000000001,50.445683
5.601886749267578,44.0,49.601887
4.5802001953125,46.0,50.5802
5.721981048583984,45.0,50.72198
4.850872039794922,45.0,49.850872
4.957336425781243,46.00000000000001,50.957336
3.2926979064941406,46.0,49.292698
5.168113708496087,45.00000000000001,50.168114
8.287063598632812,43.0,51.287064
5.873207092285156,45.0,50.873207
5.417266845703125,45.0,50.417267
4.024986267089844,46.0,50.024986
5.183738708496094,45.0,50.18374
5.429241180419922,45.0,50.42924
6.784648895263672,44.0,50.78465
5.290554046630852,45.00000000000001,50.290554
4.594657897949219,46.0,50.594658
5.224609375,45.0,50.22461
6.592128753662102,44.00000000000001,50.59213
5.795684814453125,45.0,50.795685
9.310688018798828,42.0,51.310688
3.9955596923828125,46.0,49.99556
5.839057922363281,45.0,50.839058
3.202545166015618,47.00000000000001,50.202545
8.20855712890625,43.0,51.208557
5.692218780517578,45.0,50.69222
4.406211853027337,46.00000000000001,50.40621
4.6339759826660085,46.00000000000001,50.633976
5.616508483886719,45.0,50.61651
4.51817321777343,46.00000000000001,50.518173
5.113739013671875,45.0,50.11374
5.8863525390625,45.0,50.886353
5.299053192138672,45.0,50.299053
4.908172607421868,46.00000000000001,50.908173
4.1790313720703125,46.0,50.17903
4.126956939697266,46.0,50.126957
3.9361839294433523,46.00000000000001,49.936184
3.8047637939453054,46.00000000000001,49.804764
4.134601593017578,46.0,50.1346
3.6273155212402344,46.0,49.627316
8.168609619140618,43.00000000000001,51.16861
5.94512939453125,45.0,50.94513
7.125823974609375,44.0,51.125824
5.987060546874993,45.00000000000001,50.98706
5.4413299560546875,45.0,50.44133
3.9893150329589773,46.00000000000001,49.989315
3.300872802734368,47.00000000000001,50.300873
5.66838073730468,45.00000000000001,50.66838
6.397972106933587,45.00000000000001,51.397972
4.629219055175774,45.00000000000001,49.62922
7.437088012695305,44.00000000000001,51.437088
5.073169708251946,45.00000000000001,50.07317
5.574653625488274,44.00000000000001,49.574654
5.902015686035156,45.0,50.902016
4.51116943359375,45.0,49.51117
6.980369567871101,43.99999999999999,50.98037
7.093872070312493,44.00000000000001,51.093872
7.0055503845214915,43.99999999999999,51.00555
6.307826995849609,45.0,51.307827
5.853168487548821,44.00000000000001,49.85317
5.349414825439453,44.0,49.349415
5.9155311584472585,44.00000000000001,49.91553
4.402317047119141,46.0,50.402317
4.934211730957024,46.00000000000001,50.93421
8.417686462402344,43.0,51.417686
5.018260955810547,45.0,50.01826
5.698860168457024,45.00000000000001,50.69886
6.442859649658196,44.00000000000001,50.44286
5.797836303710945,44.99999999999999,50.797836
6.0340614318847585,44.00000000000001,50.03406
3.6213531494140625,46.0,49.621353
4.77032470703125,45.0,49.770325
6.313816070556641,45.0,51.313816
5.625263214111328,44.0,49.625263
4.4406280517578125,46.0,50.440628
5.448543548583977,45.00000000000001,50.448544
3.8303070068359304,46.00000000000001,49.830307
5.711509704589844,44.0,49.71151
5.430637359619141,45.0,50.430637
7.223857879638658,44.000000000000014,51.223858
4.495136260986321,45.00000000000001,49.495136
5.43663024902343,45.00000000000001,50.43663
4.993427276611328,45.0,49.993427
5.843742370605469,44.0,49.843742
5.9447021484375,45.0,50.944702
4.4552764892578125,45.0,49.455276
7.0123748779296875,44.0,51.012375
3.4857864379882812,46.0,49.485786
8.184406280517578,43.0,51.184406
6.90704345703125,43.0,49.907043
4.355159759521477,46.00000000000001,50.35516
5.768337249755859,45.0,50.768337
7.413471221923821,44.00000000000001,51.41347
3.7353363037109375,46.0,49.735336
5.976776123046868,44.00000000000001,49.976776
5.392555236816406,45.0,50.392555
5.516418457031243,45.00000000000001,50.51642
4.7721595764160085,46.00000000000001,50.77216
6.102649688720696,44.00000000000001,50.10265
4.275970458984375,46.0,50.27597
5.369941711425781,45.0,50.36994
6.0453338623046875,44.0,50.045334
5.66456222534179,45.00000000000001,50.664562
5.624446868896484,45.0,50.624447
4.76917648315429,45.00000000000001,49.769176
4.486267089843743,46.00000000000001,50.486267
5.178779602050774,45.00000000000001,50.17878
5.7554168701171875,45.0,50.755417
3.7047691345214844,46.0,49.70477
6.009002685546875,45.0,51.009003
7.063236236572266,44.0,51.063236
5.348934173583984,45.0,50.348934
4.727497100830071,46.00000000000001,50.727497
8.219413757324219,43.0,51.219414
7.239326477050781,44.0,51.239326
6.937644958496094,44.0,50.937645
4.3936920166015625,46.0,50.393692
3.842041015624993,46.00000000000001,49.84204
5.674365997314453,45.0,50.674366
5.661121368408196,45.00000000000001,50.66112
6.84088134765625,44.0,50.84088
4.783168792724609,46.0,50.78317
5.942253112792969,45.0,50.942253
5.475849151611321,45.00000000000001,50.47585
3.4198455810546875,46.0,49.419846
4.727550506591797,45.0,49.72755
5.890960693359375,44.0,49.89096
6.953804016113281,44.0,50.953804
4.238948822021477,46.00000000000001,50.23895
4.594333648681641,46.0,50.594334
5.776435852050774,45.00000000000001,50.776436
5.539546966552727,45.00000000000001,50.539547
6.432441711425774,44.00000000000001,50.43244
5.859245300292969,44.0,49.859245
5.182544708251953,45.0,50.182545
4.804965972900391,45.0,49.804966
5.26658821105957,22.0,27.266588
6.964796066284176,21.000000000000004,27.964796
7.466793060302731,20.000000000000004,27.466793
7.03676605224609,21.000000000000004,28.036766
5.773284912109375,21.0,26.773285
4.604038238525391,22.0,26.604038
4.759265899658203,22.0,26.759266
6.644550323486328,21.0,27.64455
4.3968963623046875,22.0,26.396896
7.8606719970703125,20.0,27.860672
8.682861328125,20.0,28.682861
4.125465393066406,24.0,28.125465
5.426115036010742,21.0,26.426115
5.334844589233398,23.0,28.334845
5.415176391601559,21.000000000000004,26.415176
6.564144134521484,22.0,28.564144
5.893718719482422,21.0,26.893719
5.322408676147461,21.0,26.322409
5.02910041809082,24.0,29.0291
5.469120025634762,21.000000000000004,26.46912
5.737573623657227,23.0,28.737574
4.611270904541016,24.0,28.61127
7.742855072021488,19.999999999999996,27.742855
5.6565551757812536,20.999999999999996,26.656555
6.517635345458981,22.000000000000004,28.517635
4.66804313659668,24.0,28.668043
4.440361022949219,24.0,28.440361
6.025121688842773,23.0,29.025122
8.454723358154297,20.0,28.454723
5.8154754638671875,23.0,28.815475
7.013553619384766,21.0,28.013554
7.119817733764648,21.0,28.119818
5.917615890502926,23.000000000000004,28.917616
6.2826843261718714,21.000000000000004,27.282684
8.3934326171875,20.0,28.393433
4.271284103393555,22.0,26.271284
6.276077270507809,21.000000000000004,27.276077
4.634519577026367,22.0,26.63452
7.8113250732421875,20.0,27.811325
6.5124397277832,21.000000000000004,27.51244
6.961700439453125,21.0,27.9617
6.882183074951172,21.0,27.882183
6.073129653930664,21.0,27.07313
6.540561676025387,21.000000000000004,27.540562
7.151439666748047,21.0,28.15144
8.778045654296879,19.999999999999996,28.778046
5.390190124511719,21.0,26.39019
5.550180435180664,21.0,26.55018
6.140708923339844,21.0,27.140709
4.308197021484375,24.0,28.308197
4.537471771240231,24.000000000000004,28.537472
4.778673171997067,24.000000000000004,28.778673
4.691413879394531,24.0,28.691414
5.679157257080078,23.0,28.679157
7.896398544311527,19.999999999999996,27.896399
5.997467041015625,21.0,26.997467
8.579998016357422,20.0,28.579998
5.706392288208004,21.000000000000004,26.706392
5.724605560302734,21.0,26.724606
4.566921234130856,22.000000000000004,26.566921
4.319355010986328,24.0,28.319355
8.950176239013672,20.0,28.950176
8.502658843994137,20.000000000000004,28.502659
6.713108062744137,22.000000000000004,28.713108
8.657485961914059,20.000000000000004,28.657486
4.535600662231442,24.000000000000004,28.5356
6.4945220947265625,22.0,28.494522
5.656288146972656,21.0,26.656288
5.695461273193359,23.0,28.695461
6.497196197509762,21.000000000000004,27.497196
6.647865295410156,21.0,27.647865
8.79694557189941,20.000000000000004,28.796946
8.50078010559082,20.0,28.50078
4.882585525512695,24.0,28.882586
6.39642333984375,22.0,28.396423
4.907745361328125,24.0,28.907745
4.6375617980957,22.000000000000004,26.637562
5.383584976196289,21.0,26.383585
8.507667541503906,20.0,28.507668
4.1666259765625036,23.999999999999996,28.166626
8.632774353027344,20.0,28.632774
5.742279052734375,23.0,28.74228
8.603345870971683,19.999999999999996,28.603346
4.914766311645508,24.0,28.914766
4.9845676422119105,22.000000000000004,26.984568
4.639963150024414,24.0,28.639963
8.634832382202148,20.0,28.634832
4.332038879394524,24.000000000000007,28.332039
6.195114135742184,21.000000000000004,27.195114
5.850469589233395,23.000000000000004,28.85047
4.856258392333984,22.0,26.856258
4.472316741943359,24.0,28.472317
5.933406829833981,23.000000000000004,28.933407
8.165168762207028,20.000000000000004,28.165169
5.616138458251957,22.999999999999996,28.616138
5.85413932800293,21.0,26.85414
7.105255126953125,21.0,28.105255
6.324642181396484,22.0,28.324642
8.840652465820312,20.0,28.840652
6.634708404541012,22.000000000000004,28.634708
6.4312744140625,21.0,27.431274
4.476325988769531,22.0,26.476326
7.648178100585934,20.000000000000004,27.648178
4.368598937988281,24.0,28.368599
4.546260833740234,22.0,26.54626
6.280052185058594,21.0,27.280052
8.403680801391602,20.0,28.40368
4.734790802001953,24.0,28.73479
6.391120910644531,22.0,28.39112
5.54636192321777,21.000000000000004,26.546362
6.219978332519528,21.000000000000004,27.219978
6.797220230102539,21.0,27.79722
6.266984939575195,22.0,28.266985
4.206386566162109,24.0,28.206387
6.768407821655277,21.999999999999996,28.768408
6.233293533325195,22.0,28.233294
5.481313705444332,21.000000000000004,26.481314
5.426731109619137,21.000000000000004,26.426731
4.976907730102539,23.0,27.976908
6.353111267089847,21.999999999999996,28.353111
4.251882553100586,24.0,28.251883
6.3612976074218714,21.000000000000004,27.361298
4.4992828369140625,22.0,26.499283
5.749862670898441,20.999999999999996,26.749863
8.202547073364258,20.0,28.202547
5.918975830078125,21.0,26.918976
7.136447906494137,21.000000000000004,28.136448
7.8238010406494105,20.000000000000004,27.823801
8.258838653564446,20.000000000000007,28.258839
8.683824539184574,19.999999999999996,28.683825
4.459569931030273,22.0,26.45957
5.993232727050778,23.000000000000004,28.993233
5.234979629516602,21.0,26.23498
6.010612487792969,21.0,27.010612
8.894912719726559,20.000000000000004,28.894913
5.448978424072266,21.0,26.448978
6.304924011230469,21.0,27.304924
7.440013885498047,21.0,28.440014
6.831371307373043,22.000000000000004,28.831371
5.363170623779293,23.000000000000004,28.36317
4.7523651123046875,24.0,28.752365
6.486408233642578,21.0,27.486408
5.5793914794921875,21.0,26.579391
6.103126525878906,21.0,27.103127
6.492786407470703,21.0,27.492786
5.780107498168942,23.000000000000004,28.780107
5.457836151123047,21.0,26.457836
4.448856353759762,24.000000000000004,28.448856
6.350507736206055,21.0,27.350508
5.197856903076172,23.0,28.197857
5.262405395507809,29.999999999999996,24.737595
4.8120117187500036,29.000000000000004,24.187988
6.071384429931641,33.0,26.928616
5.641849517822269,30.000000000000004,24.35815
6.138835906982425,31.000000000000004,24.861164
3.2535896301269567,29.000000000000004,25.74641
4.597408294677738,30.000000000000004,25.402592
5.559055328369144,30.000000000000004,24.440945
3.2444839477539062,29.0,25.755516
6.795249938964844,33.0,26.20475
6.853313446044918,31.999999999999996,25.146687
4.894292831420902,30.000000000000004,25.105707
3.539791107177738,29.000000000000004,25.460209
4.632167816162106,28.999999999999996,24.367832
2.4602069854736364,28.000000000000004,25.539793
4.731605529785156,30.0,25.268394
5.917068481445309,30.999999999999996,25.082932
3.4838142395019496,28.999999999999996,25.516186
6.069122314453125,32.0,25.930878
3.301670074462887,28.999999999999996,25.69833
3.9142761230468786,29.000000000000004,25.085724
4.7630825042724645,30.000000000000004,25.236917
5.911962509155273,33.0,27.088037
3.2316589355468714,28.999999999999996,25.768341
4.367519378662113,31.000000000000004,26.63248
3.4495811462402344,29.0,25.550419
4.221090316772457,28.999999999999996,24.77891
5.462970733642585,32.00000000000001,26.53703
7.504962921142578,33.0,25.495037
4.75315093994141,31.000000000000004,26.24685
6.146039962768555,33.0,26.85396
4.6924591064453125,29.0,24.30754
5.589502334594727,32.0,26.410498
3.645538330078132,29.000000000000007,25.354462
6.934665679931641,32.0,25.065334
4.083896636962887,29.999999999999996,25.916103
4.936334609985355,30.000000000000004,25.063665
3.35638427734375,29.0,25.643616
6.223381042480469,33.0,26.776619
5.327110290527347,31.000000000000004,25.67289
6.210287094116218,33.00000000000001,26.789713
6.14549446105957,33.0,26.854506
5.530399322509769,31.000000000000004,25.4696
5.70896148681641,31.000000000000004,25.291039
4.6475830078125036,29.000000000000004,24.352417
7.945352554321289,33.0,25.054647
3.2236957550048864,29.000000000000004,25.776304
3.1586856842041016,29.0,25.841314
6.601175308227539,31.0,24.398825
4.590396881103519,30.000000000000004,25.409603
3.9420089721679723,29.000000000000004,25.057991
3.780965805053718,29.000000000000007,25.219034
3.551244735717777,29.000000000000004,25.448755
2.824733734130863,28.000000000000004,25.175266
6.694660186767578,33.0,26.30534
3.7735061645507812,29.0,25.226494
7.612010955810547,33.0,25.387989
3.5557479858398438,29.0,25.444252
2.3579120635986364,28.000000000000004,25.642088
4.5209140777587855,29.999999999999996,25.479086
3.5658302307128906,29.0,25.43417
7.3981475830078125,33.0,25.601852
7.02679443359375,32.0,24.973206
4.962665557861332,30.000000000000004,25.037334
7.062427520751953,32.0,24.937572
3.763965606689453,29.0,25.236034
5.09608459472657,30.000000000000007,24.903915
3.4103069305419886,28.999999999999996,25.589693
3.7609176635742223,29.000000000000004,25.239082
6.191995620727539,33.0,26.808004
6.18834114074707,33.0,26.811659
7.651729583740234,33.0,25.34827
6.814785003662109,32.0,25.185215
5.605949401855472,31.000000000000004,25.39405
5.056148529052734,30.0,24.943851
6.062093734741211,32.0,25.937906
3.1586532592773438,29.0,25.841347
2.972955703735348,28.999999999999996,26.027044
6.976337432861328,32.0,25.023663
3.9412689208984375,29.0,25.058731
7.643756866455078,33.0,25.356243
5.696468353271481,31.999999999999996,26.303532
6.9795494079589915,32.00000000000001,25.02045
5.87193489074707,32.0,26.128065
5.189502716064453,30.0,24.810497
4.0532741546630895,29.000000000000004,24.946726
7.069252014160153,31.999999999999996,24.930748
4.974809646606449,30.000000000000004,25.02519
6.314069747924812,31.000000000000007,24.68593
4.449687957763675,31.000000000000004,26.550312
4.632003784179691,30.000000000000004,25.367996
5.989585876464847,31.000000000000004,25.010414
6.020057678222656,32.0,25.979942
7.029033660888672,33.0,25.970966
4.84495925903321,30.000000000000007,25.15504
6.390584945678711,31.0,24.609415
5.07839393615723,29.000000000000004,23.921606
4.858983993530277,29.000000000000004,24.141016
8.104522705078125,33.0,24.895477
5.022090911865234,30.0,24.97791
6.43876838684082,33.0,26.561232
3.781383514404297,29.0,25.218616
5.940696716308594,33.0,27.059303
4.119728088378906,29.0,24.880272
3.075063705444336,29.0,25.924936
4.696403503417969,30.0,25.303596
6.840972900390625,32.0,25.159027
3.8401679992675817,29.000000000000004,25.159832
4.336288452148445,29.000000000000007,24.663712
3.4980506896972656,29.0,25.50195
6.377960205078125,31.0,24.62204
6.107669830322266,33.0,26.89233
4.745706558227539,29.0,24.254293
3.48477935791016,29.000000000000004,25.51522
4.15986251831055,31.000000000000004,26.840137
4.789310455322269,29.000000000000004,24.21069
3.173547744750973,28.999999999999996,25.826452
3.372257232666019,29.000000000000004,25.627743
4.679050445556637,28.999999999999996,24.32095
4.260044097900387,30.999999999999996,26.739956
5.153770446777344,30.0,24.84623
4.561876296997077,30.000000000000007,25.438124
3.6779327392578125,29.0,25.322067
3.6736984252929688,29.0,25.326302
7.163412094116211,33.0,25.836588
6.099285125732422,31.0,24.900715
6.259895324707031,33.0,26.740105
6.323020935058594,33.0,26.67698
7.058753967285156,33.0,25.941246
7.119480133056641,33.0,25.88052
3.3584251403808594,29.0,25.641575
3.9367771148681676,29.000000000000004,25.063223
3.2520904541015625,29.0,25.74791
5.7773323059082,30.999999999999996,25.222668
8.347497940063477,33.0,24.652502
3.188823699951172,29.0,25.811176
3.5858135223388636,28.999999999999996,25.414186
5.251514434814453,32.0,26.748486
5.112928390502937,30.000000000000007,24.887072
5.001117706298828,30.0,24.998882
5.607645034790043,31.000000000000004,25.392355
6.395801544189453,33.0,26.604198
